File_path,store_procedure_name,Extracted,db
StagingToEDW_StagingToEDW_Dimension_GLandHR,spMISC_StagingToEDW_DimReportProfile,DECLARE @AuditId BIGINT,No db found
StagingToEDW_StagingToEDW_Dimension_GLandHR,spMISC_StagingToEDW_DimReportProfile,DECLARE @RowCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_GLandHR,spMISC_StagingToEDW_DimReportProfile,DECLARE @Error INT,No db found
StagingToEDW_StagingToEDW_Dimension_GLandHR,spMISC_StagingToEDW_DimReportProfile,DECLARE @SourceCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_GLandHR,spMISC_StagingToEDW_DimReportProfile,DECLARE @InsertCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_GLandHR,spMISC_StagingToEDW_DimReportProfile,DECLARE @UpdateCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_GLandHR,spMISC_StagingToEDW_DimReportProfile,DECLARE @DeleteCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_GLandHR,spMISC_StagingToEDW_DimReportProfile,from Source,No db found
StagingToEDW_StagingToEDW_Dimension_GLandHR,spMISC_StagingToEDW_DimReportProfile,from theb usual pattern of using,No db found
StagingToEDW_StagingToEDW_Dimension_GLandHR,spMISC_StagingToEDW_DimReportProfile,FROM [dbo].[ReportProfile],[dbo]
StagingToEDW_StagingToEDW_Dimension_GLandHR,spMISC_StagingToEDW_DimReportProfile,FROM [BING_EDW].[dbo].[DimReportProfile],[BING_EDW]
StagingToEDW_StagingToEDW_Dimension_GLandHR,spMISC_StagingToEDW_DimReportProfile,from Target.,Target
StagingToEDW_StagingToEDW_Dimension_GLandHR,spMISC_StagingToEDW_DimReportProfile,INSERT INTO [BING_EDW].[dbo].[DimReportProfile],[BING_EDW]
StagingToEDW_StagingToEDW_Dimension_GLandHR,spMISC_StagingToEDW_DimReportProfile,Declare @defaultvarbinary varbinary,No db found
StagingToEDW_StagingToEDW_Dimension_GLandHR,spMISC_StagingToEDW_DimReportProfile,FROM dbo.ReportProfile,dbo
StagingToEDW_StagingToEDW_Dimension_GLandHR,spMISC_StagingToEDW_DimReportProfile,from source ,No db found
StagingToEDW_StagingToEDW_Dimension_GLandHR,spMISC_StagingToEDW_DimReportProfile,from Source.,Source
StagingToEDW_StagingToEDW_Dimension_GLandHR,spMISC_StagingToEDW_DimReportProfile,DECLARE @ErrMsg NVARCHAR,No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesforce_StagingToEDW_DimLead,FROM sys.objects,sys
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesforce_StagingToEDW_DimLead,from Staging to BING_EDW.,BING_EDW
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesforce_StagingToEDW_DimLead,from Source by calling,No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesforce_StagingToEDW_DimLead,from source,No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesforce_StagingToEDW_DimLead,from Family Builder.,Builder
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesforce_StagingToEDW_DimLead,from family builder.,builder
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesforce_StagingToEDW_DimLead,joined with DimSponsor to pull the SponsorKey. This is fixed.,SponsorKey
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesforce_StagingToEDW_DimLead,DECLARE @ProcName NVARCHAR,No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesforce_StagingToEDW_DimLead,DECLARE @DebugMsg NVARCHAR,No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesforce_StagingToEDW_DimLead,DECLARE @SourceName VARCHAR,No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesforce_StagingToEDW_DimLead,DECLARE @AuditId BIGINT,No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesforce_StagingToEDW_DimLead,DECLARE @RowCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesforce_StagingToEDW_DimLead,DECLARE @Error INT,No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesforce_StagingToEDW_DimLead,DECLARE @SourceCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesforce_StagingToEDW_DimLead,DECLARE @InsertCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesforce_StagingToEDW_DimLead,DECLARE @UpdateCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesforce_StagingToEDW_DimLead,DECLARE @DeleteCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesforce_StagingToEDW_DimLead,DECLARE @tblMergeActions TABLE,No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesforce_StagingToEDW_DimLead,DECLARE @tblDeleteActions TABLE,No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesforce_StagingToEDW_DimLead,FROM Source,No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesforce_StagingToEDW_DimLead,FROM source ,No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesforce_StagingToEDW_DimLead,FROM Source.,Source
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesforce_StagingToEDW_DimLead,join on Lead ID,No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesforce_StagingToEDW_DimLead,UPDATE SET,No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesforce_StagingToEDW_DimLead,"FROM
             ",No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesforce_StagingToEDW_DimLead,FROM @tblMergeActions,No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesforce_StagingToEDW_DimLead,FROM BING_EDW.dbo.DimLead T,BING_EDW
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesforce_StagingToEDW_DimLead,JOIN vLeads S ON S.LeadID ,S
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesforce_StagingToEDW_DimLead,DECLARE @ErrMsg NVARCHAR,No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesForce_StagingToEDW_DimLeadType,from Staging to BING_EDW.,BING_EDW
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesForce_StagingToEDW_DimLeadType,from source,No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesForce_StagingToEDW_DimLeadType,DECLARE @ProcName NVARCHAR,No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesForce_StagingToEDW_DimLeadType,DECLARE @DebugMsg NVARCHAR,No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesForce_StagingToEDW_DimLeadType,DECLARE @SourceName VARCHAR,No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesForce_StagingToEDW_DimLeadType,DECLARE @AuditId BIGINT,No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesForce_StagingToEDW_DimLeadType,DECLARE @RowCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesForce_StagingToEDW_DimLeadType,DECLARE @Error INT,No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesForce_StagingToEDW_DimLeadType,DECLARE @SourceCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesForce_StagingToEDW_DimLeadType,DECLARE @InsertCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesForce_StagingToEDW_DimLeadType,DECLARE @UpdateCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesForce_StagingToEDW_DimLeadType,DECLARE @DeleteCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesForce_StagingToEDW_DimLeadType,from Source,No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesForce_StagingToEDW_DimLeadType,from theb usual pattern of using,No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesForce_StagingToEDW_DimLeadType,FROM dbo.vLeads,dbo
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesForce_StagingToEDW_DimLeadType,FROM [BING_EDW].[dbo].[DimLeadType],[BING_EDW]
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesForce_StagingToEDW_DimLeadType,from Target.,Target
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesForce_StagingToEDW_DimLeadType,INSERT INTO [BING_EDW].[dbo].[DimLeadType],[BING_EDW]
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesForce_StagingToEDW_DimLeadType,from source ,No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesForce_StagingToEDW_DimLeadType,from Source.,Source
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesForce_StagingToEDW_DimLeadType,DECLARE @ErrMsg NVARCHAR,No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesForce_StagingToEDW_DimWebCampaign,from Staging to BING_EDW.,BING_EDW
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesForce_StagingToEDW_DimWebCampaign,from Source by calling,No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesForce_StagingToEDW_DimWebCampaign,from source,No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesForce_StagingToEDW_DimWebCampaign,DECLARE @ProcName NVARCHAR,No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesForce_StagingToEDW_DimWebCampaign,DECLARE @DebugMsg NVARCHAR,No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesForce_StagingToEDW_DimWebCampaign,DECLARE @SourceName VARCHAR,No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesForce_StagingToEDW_DimWebCampaign,DECLARE @AuditId BIGINT,No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesForce_StagingToEDW_DimWebCampaign,DECLARE @RowCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesForce_StagingToEDW_DimWebCampaign,DECLARE @Error INT,No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesForce_StagingToEDW_DimWebCampaign,DECLARE @SourceCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesForce_StagingToEDW_DimWebCampaign,DECLARE @InsertCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesForce_StagingToEDW_DimWebCampaign,DECLARE @UpdateCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesForce_StagingToEDW_DimWebCampaign,DECLARE @DeleteCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesForce_StagingToEDW_DimWebCampaign,DECLARE @tblMergeActions TABLE,No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesForce_StagingToEDW_DimWebCampaign,DECLARE @tblDeleteActions TABLE,No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesForce_StagingToEDW_DimWebCampaign,FROM Source,No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesForce_StagingToEDW_DimWebCampaign,from source ,No db found
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesForce_StagingToEDW_DimWebCampaign,from Source.,Source
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesForce_StagingToEDW_DimWebCampaign,INSERT INTO BING_EDW.dbo.DimWebCampaign,BING_EDW
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesForce_StagingToEDW_DimWebCampaign,FROM BING_EDW.dbo.DimWebCampaign dm_wbcmp,BING_EDW
StagingToEDW_StagingToEDW_Dimension_StudentLeads,spSalesForce_StagingToEDW_DimWebCampaign,DECLARE @ErrMsg NVARCHAR,No db found
StagingToEDW_StagingToEDW_Fact_ARBalanceSnapshot,spCMS_BatchLoad_StagingToEDW_FactARBalanceSnapshot,from Staging to BING_EDW,No db found
StagingToEDW_StagingToEDW_Fact_ARBalanceSnapshot,spCMS_BatchLoad_StagingToEDW_FactARBalanceSnapshot,from the LastProcessedDate,No db found
StagingToEDW_StagingToEDW_Fact_ARBalanceSnapshot,spCMS_BatchLoad_StagingToEDW_FactARBalanceSnapshot,from the min week changed in Staging till today.,today
